Date,BTC-OPEN,BTC-HIGH,BTC-LOW,BTC-CLOSE,BTC-ADJ CLOSE,BTC-VOLUME,ETH-OPEN,ETH-HIGH,ETH-LOW,ETH-CLOSE,ETH-ADJ CLOSE,ETH-VOLUME,XRP-OPEN,XRP-HIGH,XRP-LOW,XRP-CLOSE,XRP-ADJ CLOSE,XRP-VOLUME
2018-09-23,6715.319824,6766.149902,6679.419922,6710.629883,6710.629883,4197500000,240.992004,247.464005,237.856995,244.330002,244.330002,1693470000,0.57522,0.595025,0.559651,0.570689,0.570689,1043970000
2018-09-24,6704.77002,6713.560059,6580.899902,6595.410156,6595.410156,4177310000,244.843994,245.108002,227.490005,228.729996,228.729996,1748740000,0.570614,0.580377,0.489646,0.494712,0.494712,1034380000
2018-09-25,6603.640137,6603.640137,6381.859863,6446.470215,6446.470215,4726180000,228.326996,228.326996,206.490005,218.505005,218.505005,2120360000,0.487622,0.546061,0.441519,0.526941,0.526941,1639680000
2018-09-26,6452.790039,6585.910156,6397.890137,6495.0,6495.0,4437300000,218.647003,221.436996,209.113007,215.847,215.847,1756100000,0.520288,0.566711,0.491498,0.516308,0.516308,1821610000
2018-09-27,6495.290039,6712.100098,6464.950195,6676.75,6676.75,4606810000,215.440002,230.606995,212.654007,228.494003,228.494003,2030320000,0.516478,0.550922,0.513967,0.541381,0.541381,824083000
2018-09-28,6678.75,6785.029785,6598.319824,6644.129883,6644.129883,5014430000,229.041,231.748001,218.669006,222.401993,222.401993,2018120000,0.54303,0.548805,0.522197,0.539112,0.539112,718255000
2018-09-29,6643.100098,6643.100098,6511.649902,6601.959961,6601.959961,4363690000,221.705002,234.014008,216.078003,231.634995,231.634995,2208720000,0.539412,0.587431,0.529954,0.571228,0.571228,1034370000
2018-09-30,6604.709961,6643.779785,6566.540039,6625.560059,6625.560059,4002280000,231.328995,236.985992,228.445007,232.848007,232.848007,1765560000,0.568045,0.618702,0.564195,0.581572,0.581572,1329720000
2018-10-01,6619.850098,6653.299805,6549.080078,6589.620117,6589.620117,4000970000,233.220001,234.145004,226.945007,230.768005,230.768005,1597500000,0.583511,0.602337,0.537349,0.576461,0.576461,1412800000
2018-10-02,6593.240234,6611.839844,6537.899902,6556.100098,6556.100098,3979260000,231.100006,231.167007,225.837997,227.181,227.181,1542080000,0.577145,0.577145,0.518287,0.520837,0.520837,743705000
2018-10-03,6553.859863,6571.459961,6454.029785,6502.589844,6502.589844,3887310000,226.406998,226.457993,213.970993,220.488998,220.488998,1683930000,0.51722,0.536097,0.512269,0.528162,0.528162,789229000
2018-10-04,6497.910156,6603.310059,6497.910156,6576.689941,6576.689941,3838410000,220.445999,226.147995,220.089996,222.218002,222.218002,1479500000,0.528892,0.547161,0.52625,0.526606,0.526606,621615000
2018-10-05,6574.149902,6623.620117,6557.410156,6622.47998,6622.47998,3671500000,222.266998,228.319,220.957001,227.600998,227.600998,1547330000,0.52753,0.530432,0.51032,0.519026,0.519026,589636000
2018-10-06,6622.450195,6628.540039,6577.799805,6588.310059,6588.310059,3259740000,227.552002,227.925995,224.246002,225.119995,225.119995,1505070000,0.519354,0.520882,0.470532,0.488082,0.488082,672167000
2018-10-07,6590.680176,6641.490234,6557.040039,6602.950195,6602.950195,3306630000,225.434998,226.369995,222.996002,226.119003,226.119003,1470480000,0.490268,0.490268,0.469887,0.482039,0.482039,548645000
2018-10-08,6600.189941,6675.060059,6576.040039,6652.22998,6652.22998,3979460000,226.509003,230.764999,224.557007,229.255005,229.255005,1470740000,0.484018,0.496593,0.479386,0.489751,0.489751,540832000
2018-10-09,6653.080078,6661.410156,6606.939941,6642.640137,6642.640137,3580810000,229.710007,230.160995,226.401001,227.981995,227.981995,1405130000,0.490604,0.491133,0.471116,0.479857,0.479857,416867000
2018-10-10,6640.290039,6640.290039,6538.959961,6585.529785,6585.529785,3787650000,227.615005,227.707001,224.494995,225.768997,225.768997,1384040000,0.479151,0.479151,0.459042,0.462387,0.462387,412207000
2018-10-11,6586.740234,6586.740234,6243.740234,6256.240234,6256.240234,5181640000,225.610001,225.610001,189.283005,189.498993,189.498993,2167620000,0.461497,0.461497,0.381614,0.38313,0.38313,791202000
2018-10-12,6239.25,6328.5,6236.470215,6274.580078,6274.580078,3783500000,188.707001,199.401001,188.707001,196.727005,196.727005,1487900000,0.379313,0.439544,0.378914,0.419115,0.419115,820154000
2018-10-13,6278.080078,6308.509766,6259.810059,6285.990234,6285.990234,3064030000,196.363998,201.279007,196.363998,199.841003,199.841003,1167610000,0.416294,0.425624,0.414515,0.418878,0.418878,373875000
2018-10-14,6288.490234,6363.209961,6280.149902,6290.930176,6290.930176,3085320000,199.690994,201.826996,195.242996,195.714996,195.714996,1169260000,0.418573,0.424992,0.40146,0.403286,0.403286,289195000
2018-10-15,6292.640137,6965.060059,6258.680176,6596.540039,6596.540039,7370770000,195.270004,222.117996,194.158997,209.703995,209.703995,2865830000,0.401654,0.472133,0.396701,0.447316,0.447316,1041470000
2018-10-16,6601.410156,6673.589844,6571.370117,6596.109863,6596.109863,4074800000,209.628006,212.173004,207.983994,210.119995,210.119995,1532280000,0.448066,0.47099,0.445319,0.470253,0.470253,605102000
2018-10-17,6590.52002,6601.209961,6517.450195,6544.430176,6544.430176,4088420000,210.216995,211.125,205.927994,207.082993,207.082993,1444130000,0.469701,0.478521,0.460343,0.468197,0.468197,526538000
